id;text
10391192;Ihr seid am Startpunkt nun geht nach links an der Schildkrötenbucht vorbei und an den Riesenwald. An der Kreuzung wo ihr raus kommt steht der Mammutbaum geht links vorbei und dann über den Kanus. Wenn ihr am weißer Sandstrand angekommen seid biegt ihr rechts ab wo der Wald voller Wölfe ist. Geht den Weg bis zur nächsten Kreuzung. An der nächsten Kreuzung muss ein Wegweiser stehen geht dann nun nach rechts und vor der Brücke nach links zur Drachenhöhle. In der Drachenhöhle ist der Schlüssel versteckt. Wenn ihr ihn gefunden habt geht wieder zurück zum Wegweiser und geht nach rechts. Geht bis zu den Steinenge von da aus geht ihr nach links ihr müsst am Bootssteg vorbei gehen. Seid ihr am Zelt geht ihr nach rechts der Schatz liegt neben den Schiffswrack im Sand.
10391202;Ihr müsst in der Schildkrötenbucht starten dann müsst ihr linksrum zu den Kanus dann müsst ihr rechtsrum an dem Wald voller Wölfe vorbei und immer weiter geradeaus zu der Drachenhöhle dann am Wegweiser rechts geradeaus zu der Steinenge an der Steinenge linksrum am Bootssteg vorbei am Zelt vorbei und dann seid ihr auch schon da
10391212;Der Anfang liegt an der Schildkrötenschlucht von da aus Richtung Westen und an einem Wald rechts vorbei, dann links am Mammutbaum vorbei über den Kanus Fluss und an der Kreuzung dann nach rechts an den Wald der voller Wölfe ist vorbei weiter Richtung Norden zum Wegweiser und am Wegweiser nach rechts zur Drachenhöhle und dort den Schlüssel nehmen und wieder zurück zum Wegweiser und wieder nach rechts abbiegen und zu der Steinenge gehen und von der aus Richtung Westen am Bootssteg vorbei weiter zum Zelt gehen ein wenig an ihm vorbei der Schatz liegt zwischen Schiffswrack und den Zelt am Strand vergraben.
10391222;Die Startpunkt ist genau in Süden von die Insel. Ihr geht da lang dann links abbiegen bis zu Schildkrötenbucht und da biegt ihr rechts ab. Beim Mammutbaum biegt ihr links ab und dann die Kanus überqueren. Geht dann lang und in ersten rechts Weg geht ihr da wo die Wald voller Wölfe ist. Ihr geht einfach geradeaus bis zu Wegweiser und da wo die Drachenhöhle ist ist die Schlüssel vergrabt. Sucht die und dann geht ihr zurück zu Wegweiser und dann geht ihr nach Osten. Da wo Steinenge ist musst ihr gehen und einfach geradeaus bis zum Strand und da findet ihr das vergrabene Schatz.
10391232;Um den Schlüssel zu finden müsst ihr links an der Schildkrötenbucht vorbei und weiter geradeaus gehen. Wenn ihr den Mammutbaum vor euch stehen habt geht noch mal links entlang, mit den Kanus über das Wasser und weiter gehen bis zur Gabelung. Bei der Gabelung müsst ihr nun rechts entlang gehen und am Wald voller Wölfe vorbei und weiter gehen. Wenn ihr am Wegweiser seid dann müsst ihr rechts in die Drachenhöhle dort liegt der Schlüssel. Um zum Schatz zu kommen müsst ihr am Wegweiser noch mal rechts entlang und wieder bis zur Gabelung und dann wieder links an den Steinenge vorbei und bei der nächsten Gabelung weiter geradeaus. Wenn ihr an einen Bootssteg seid, seid ihr falsch und wenn ihr ein Schiffswrack seht müsst ihr davor im Sand graben dort ist der Schatz.
10391242;Zwischen der Schildkrötenbucht und den Papageienbaum ist der Startpunkt. Von da fangt ihr an nach Westen zu gehen und folgt der Kurve. Irgendwann seid ihr vor einen Mammutbaum, da biegt ihr nach Westen ab. Über den Kanus müsst ihr rüber weiter nach Westen, bis ihr zum weißen Sandstrand gelangt. Dann biegt ihr rechts zur Wald voller Wölfe ab. Folgt den Weg. Dann kommt ihr bei einen Wegweiser an. Da biegt ihr nach rechts aber zu der Drachenhöhle und holt da den Schlüssel. Geht wieder zurück zum Wegweiser von da aus nach Norden zur Steinenge gehen, dann nach links. Der Schatz liegt zwischen den Schiffswrack und dem Zelt!!!!!
10391252;Ihr beginnt vom Startpunkt und biegt direkt nach links ab und geht die Kurve entlang bis zum Mammutbaum, wo ihr wieder nach links abbiegt und mit den Kanus über den See schwimmt. Wenn ihr am Wald voller Wölfe angekommen seid, biegt ihr nach Osten ab und lauft weiter bis zum Wegweiser, wo ihr dann nach rechts abbiegt und in der Drachenhöhle den Schlüssel versteckt findet. Dann geht ihr zurück zum Wegweiser und steuert Richtung Norden zu und geht bis zu der Steinenge, wo ihr dann nach links biegt, am Bootssteg vorbei bis zum Schiffswrack wo sich dann rechts davon der Schatz befindet.
10391262;Ihr müsst entlang von der Schildkrötenbucht gehen, danach entlang links vom großen Mammutbaum über die Brücke dann sieht man den Knaus. Danach rechts vorbei vom weißen Sandstrand entlang vor dem Wald voller Wölfe dann seid ihr bei dem Weg weiser angekommen. Der erklärt, wie man zur Drachenhöhle kommt. Ihr geht in die Drachenhöhle, holt den Schlüssel und geht wieder raus. Danach geht ihr vom Wegweiser geradeaus. Dann geht ihr links entlang von den Steinbergen. Ganz weit bis zum Zelt. Ab dem Zelt geht ihr zum Schiffswrack, und da ist der Schatz versteckt.
10391272;Ihr beginnt am Startpunkt indem ihr links den Weg nimmt Richtung Schildkrötenbucht. Dann geht ihr links vom Mammutbaum entlang und nimmt ein Kanu um auf die andere Seite des Flusses zu kommen. Ihr geht dann geradeaus und nehmt dann den Weg rechts und geht links von dem Wald voller Wölfe entlang bis ihr zu dem Wegweiser kommt. Anschließend geht ihr rechts vom Wegweiser dort seht ihr die Drachenhöhle wo ihr den Schlüssel mitnehmt geht wieder den Weg zurück bis zum Wegweiser und geht hoch weiter bis ihr an die Steinenge kommt ihr geht linksrum und folgt dem Weg geht an dem Zelt vorbei geht vom Weg ab nach rechts auf den weißen Sandstrand und dort grabt ihr!
10391282;Ihr beginnt in der Mitte zwischen der Schildkrötenbucht und dem Papageienbaum. Von dort aus geht ihr Richtung Westen zu dem kleinen Wald. Dann geht ihr nach Norden zum Mammutbaum und von dort aus Richtung Westen zum Kanus, dort geht ihr aber weiter Richtung Westen zum Wald voller Wölfe. Wenn ihr dort angekommen seid geht ihr weiter Richtung Norden zum Wegweiser. Am Wegweiser angekommen geht ihr Richtung Nord-Ost zur Drachenhöhle um den Schlüssel zu holen. Habt ihr den Schlüssel geht ihr wieder zurück zum Wegweiser. Vom Wegweiser aus geht es weiter Richtung Norden zu der Steinenge. Von der Steinenge aus kommt ihr Richtung Westen an einem Bootssteg und einem Zelt vorbei. Circa vierzig Meter weiter seid ihr am Ziel angekommen dem Schiffswrack.
10391292;Ihr startet in der Schildkrötenbucht und geht den linken Weg bis zum Wald. Am Wald geht ihr dann an der rechten Seite hoch bis ihr zum Mammutbaum gelangt nun geht ihr links zu den Kanus und überquert mit ihnen den Fluss. Jetzt geht ihr weiter bis zur Kreuzung und biegt rechts ab ihr geht immer weiter geradeaus bis ihr zum Wegweiser gelangt von dort geht ihr nach rechts, aber nicht über die Brücke ihr müsst nämlich links in die Drachenhöhle dort holt ihr den Schlüssel und geht dann wieder zum Wegweiser nun geht ihr geradeaus bis zur Steinenge von dort nimmt ihr den linken Weg zum Zelt und geht dann zum Wrack was man von dort sieht, weil dort der Schatz liegt.
10392012;An der Insel angekommen seht ihr eine Straße ihr könnt links und rechts gehen, ihr nimmt den linken Weg dann seht ihr eine Schildkrötenbucht wenn ihr diese Bucht seht dann seid ihr richtig, danach kommt eine Kreuzung ihr wieder links, und ihr seht Kanus und ein Fluss da geht ihr durch. Nachdem ihr den Fluss überquert habt ist eine Kreuzung ihr geht diesmal rechts, seid aber vorsichtig denn ihr geht eine Straße entlang wo neben ein Wald voller Wölfe seht, danach geradeaus für ein paar Kilometer, dann gibt es eine Kreuzung da ist ein Wegweiser der hat drei Pfeile ihr geht den rechten Pfeil nach aber nicht bis zu Brücke
10392032;Als erstes eine Kurve nach links dann nach rechts. Geradeaus über den Fluss und anschließend wieder nach rechts. Danach geradeaus und dann rechts zum Schlüssel. Dann wieder zurück und anschließend geradeaus vorbei an den Steinen. Dann wieder geradeaus und dann leicht nach rechts. Da ist das Ziel.
10392042;Du gehst rechts geradeaus und gehst dann an einem Mammutbaum vorbei, du überquerst den Kanus und dann gehst du an dem Wald voller Wölfe vorbei und immer geradeaus bis hin zum Wegweiser von dort aus nimmst du den rechten Weg in die Drachenhöhle. Geh aus der Höhle raus und wieder zum Wegweiser zurück. Von dort gehst du geradeaus bis du Steinenge Weg siehst an dem Bootssteg geht du vorbei und kommt paar Meter geradeaus weiter an einem Zelt an. Von dort aus sind es nur noch wenige Minuten bis zu der Black Pearl. Viel Erfolg!
10392052;Ihr müsst von Schildkrötenbucht nach links abbiegen. Da seht ihr ein Fluss dort werdet ihr Wald voller Wölfe sehen ihr musst gerade laufen. Nach rechts abbiegen und da seht ihr einer Drachenhöhle nimmt den Schlüssel und geht weiter. Dann müsst ihr zurück zum Wegweiser rechts abbiegen. Ihr müsst weiter laufen bis ihr Steinenge seht dann lauf nach links und seht ihr ein Zelt. Und dann am Ende nach dem Zelt ein bisschen laufen und da seht ihr ein Schiffwrack und musst dann stoppen.
10392072;Wenn ihr an der Insel angekommen seid müsst ihr den Weg nach links nehmen, an der Schildkrötenbucht vorbei und am Mammutbaum links abbiegen. Danach weiter geradeaus und den Fluss Kanus überqueren. Ihr müsst dem Wegverlauf folgen und auf Höhe des weißen Sandstrands nach rechts abbiegen. Dann müsst ihr am Wald voller Wölfe vorbei und am Wegweiser nach rechts abbiegen. Danach links in die Drachenhöhle gehen und den Schlüssel bergen. Nachdem ihr den Schlüssel habt geht ihr wieder zum Wegweiser und biegt rechts ab. Ihr folgt dem Weg und biegt bei der Steinenge rechts ab. Danach geht ihr geradeaus weiter, am Bootssteg und Zelt vorbei. An der nächsten Biegung
10392082;Ihr fangt am Nullpunkt und geht als erstes den Weg nach links. Ihr folgt dem Weg bis ihr am Mammutbaum angekommen seid. Dort biegt ihr links ab. Ab da geht ihr immer geradeaus bis ihr am Kanus angekommen seid. Ihr müsst als nächstes den Fluss überqueren. Jetzt müsst ihr weiter geradeaus bis ihr am Wald voller Wölfe angekommen seid. Dort müsst ihr rechts abbiegen. Jetzt müsst ihr ein großes Stück geradeaus gehen bis ihr am Wegweiser angekommen seid. Ab jetzt müsst ihr rechts abbiegen und kurz vor der Brücke links abbiegen. Nun seid ihr an der Drachenhöhle. Wenn ihr den Schlüssel habt kommt raus und biegt beim Wegweiser rechts ab. Jetzt geht ihr geradeaus bis zur Steinenge. Dort biegt ihr links ab und geht geradeaus bis zum Zelt.
10392092;Ihr müsst zuerst an dem Zelt vorbei fahren das ist ein lange gerade Strecke. Danach fährt ihr an dem Bootssteg vorbei entlang der Steinenge dort müsst ihr nach rechts wenden um so schnell wie möglich an den Schlüssel zu kommen. Wenn ihr dann abgebogen seid fahrt ihr wieder geradeaus bis zum Wegweiser. Ab da müsst ihr vom Schiff aus gesehen nach links abbiegen dann erreicht ihr die Drachenhöhle wo sich der Schlüssel befindet. Wenn ihr den Schlüssel habt kehrt ihr wieder um und fahrt wieder zum Wegweiser. Von da aus wieder nach links vorbei an den Wald voller Wölfe dann biegt ihr nochmal nach links ab und fahrt an dem weißen Sandstrand vorbei, kurz danach müsstet ihr die Kanus sehen. Wenn ihr bei den Kanus seid, dann müsst ihr nur noch geradeaus bis zum Mammutbaum und dann rechts abbiegen vorbei an der Schildkrötenbucht, kurz danach befindet sich der Schatz.
10392102;Geht den Weg entlang zum Mammutbaum und gehe nach links. Benutze die Kanus um den Fluss zu überqueren. Nach dem du den Fluss überquert hast geht nach rechts entlang der Wald der Wölfe. Wenn ihr beim Wegweiser angekommen seid sucht ihr den Schlüssel in der Drachenhöhle. Geht dann zum Steinenge wenn ihr den Schlüssel gefunden habt. Dann müsst ihr nach links gehen durch den Zelt und dann landet ihr beim Schiffswrack. Findet das X und da steht der Schatz.
10392112;Du stehst an der Küste laufe dem Weg nach Westen Auf deinem Weg siehst du die Schildkrötenbucht und einen Wald. An der Gabelung wo vor dir ein Mammutbaum ist musst du nach unten auf deinem Weg über den Kanus und einen Fluss diesen überquerst du zum überliegenden Weg laufe dem Weg lang du wirst einen weißen Sandstrand sehen und zwei Bäume auf deinem Weg sehen. Vor dir wird eine Abzweigung gehe den Weg nach Osten Auf dem Weg wirst du wieder den Fluss sehen. Laufe solange bis zum Wegweiser biege nach Osten wenn du vor dir einen Brücke siehst nimm den Weg nach Westen dort ist der Schlüssel. Laufe wieder zum Wegweiser zurück hinter dir ist die Brücke nimm den Weg nach Osten. Lauf solange dem Weg entlang bis zu Steinenge vor dir sind zwei Wege nach rechts und links nimm dem Weg nach Westen lauf denn Weg entlang Auf diesem Weg siehst du ein Bootssteg und ein Zelt suche am Strand in der Nähe des Zeltes nach dem Schatz.
10392122;Der Start ist zwischen dem Papageienbaum und der Schildkrötenbucht dort geht ihr rechts an der Schildkrötenbucht vorbei. Dann kommt ihr an den Mammutbaum und vor euch ist ein Fluss den überquert ihr. Auf der anderen Seite angekommen geht ihr weiter geradeaus bis ein Weg kommt der nach rechts biegt den nehmt ihr und geht grade aus am Wald voller Wölfe vorbei. Doch Vorsicht nehmt Acht vor den Wölfen dort. Dann habt ihr ein langen Weg vor euch immer nur geradeaus bis ihr am Wegweiser ankommt dort biegt ihr rechts ein und vor euch trifft ein Weg nach vorne zur Drachenhöhle, dort habe ich den Schlüssel der Schatztruhe versteckt grabt ihn aus und geht den Weg zurück zum Wegweiser. Ihr geht weiter geradeaus zur Steinenge dort biegt ihr links ab da seht ihr auch eine Hüte mit einem Baum an ihr geht ihr vorbei bis ihr dann an ein Zelt gelangt dort geht ihr vorsichtig weiter und biegt scharf rechts ab und nun grabt den Schatz aus.
10392132;Links lang gehen von dem Startpunkt, an der Schildkrötenbucht vorbei. Links abbiegen beim Mammutbaum über den Kanus-Kanal. Danach rechts abbiegen an dem Wald voller Wölfe vorbeigehen. Weitergehen bis zum Wegweiser da dann rechts lang vor der Brücke links abbiegen. In die Drachenhöhle reingehen und den Schlüssel holen danach wieder zurück, aber beim Wegweiser rechts entlang bis zu den Steinenge da dann links abbiegen weitergehen bis zum Schiffswrack und vor dem Schiff liegt der Schatz.
10392142;Wenn ihr von Startort aus euch nach links bewegt folgt ihr den Weg bis zur nächsten Kreuzung. Vor euch müsste ein Baum stehen der sogenannte Mammutbaum. Von da aus müsst ihr nach links durch den Kanus-See bis ihr eine Abbiegung nach rechts seht. Wenn ihr dann nach rechts geht seht links die Wald voller Wölfe. Ihr geht den Weg bis zu dem Schild mit drei Richtungen. Ihr geht nach rechts Richtung Brücke. Doch bevor ihr an die Brücke kommt ist links von euch ein Weg. Da lang und ihr kommt zum Schlüssel. Ihr geht wieder zum Schild mit den drei Richtungen und geht dann nach rechts bis zur nächsten Kreuzung. Ihr müsstet Steine sehen von da aus nach links. Auf dem Weg seht ihr ein Bootshaus und ein Zelt. Wenn ihr das Zelt gesehen habt geht ihr paar Schritte weiter nach rechts und ihr seid beim Schatz. Ahoi
10392152;Ihr müsst zuerst links an den Bäumen vorbei dort an der Schildkrötenbucht (am Mammutbaum) den Weg entlang nach links, dann geht es über den Fluss Kanus dann links um die Kurve an dem Wald voller Wölfe vorbei dort den Weg weiter entlang bis zu einem Wegweiser der den Weg zur Drachenhöhle zeigt dort wo der Schlüssel liegt für den Schatz den müsst ihr euch nehmen und dann wieder raus aus der Höhle, dann wieder an dem Wegweiser vorbei geht es geradeaus weiter bis zu einer Steinenge dort müsst ihr um die Kurve gehen nach links und dann weiter geradeaus dort steht ein Zelt (Bootssteg) und dort sind mehrere Büsche dort dann weiter geradeaus und ihr habt am Meer den Schatz erreicht. Im Meer ist dort auch ein Schiffswrack. Mit den Schlüssel könnt ihr dann die Schatztruhe öffnen.
10392162;Biege nach links ab und geh den Weg fünfzig Meter entlang bis zur Kurve, nach der Kurve biegst du wieder nach links und gehst zweihundert Meter geradeaus, dabei muss du den Fluss Kanus überqueren. Nach zweihundert Meter musst du am Wald voller Wölfe sein dann biegst du rechts ein und gehst zweihundert Meter der Weg ist ebenfalls eine Kurve. Nun stehst du an einer Kreuzung und biegst links ein und gehst fünfundzwanzig Meter. Dann biegst du nach rechts ein und gehst geradeaus und nun müsstet ihr die Drachenhöhle sehen.
10392172;Sie müssen denn Weg nach Westen gehen. So weiter gehen bis ihr ein Mammutbaum seht, dort geht ihr nach rechts und weiter so durch den Kanus, dann weiter an der Küste entlang. Wenn ihr den Wald voller Wölfe sieht, bieg rechts an. Dann folge den Weg entlang bis zu dem Wegweiser. Dort wieder nach rechts biegen, dann ins Drachenhöhle gehen um den Schlüssel zu holen. Vergiss nicht eure besten Ausrüstung mitzunehmen, das kann gefährlich sein. Nach dem ihr den Schlüssel gekriegt habt geht wieder zu den Wegweiser und gehe wieder wie davor den Weg entlang bis zu die Steinenge, dort biegt ihr links. Wenn ihr das Zelt sieht seid ihr fast da. An der Strand, genau neben das Meer, wo die Wellen schlagen Westen von der Zelt und Nord-Osten von der Schiffswrack sollte es dann sein. Mit viel Liebe, eure Pirat Jack Sparrow. Wenn ihr mein Schatz habt, kriegt ihr klar ein Teil davon.
10392182;Vom Startpunkt aus müsst ihr links entlang links von euch auf dem Weg solltet ihr eine Schildkrötenbucht und einen Wald sehen. Danach links am Mammutbaum vorbei. Als nächstes müsst ihr den See überqueren und dann geht der Weg weiter geradeaus an dem Kanus und an dem weißen Sandstrand vorbei. An der nächsten Kreuzung müsst ihr rechts in den Weg, rechts von euch der Wald voller Wölfe. Es geht weiter bis zum Wegweiser dort müsst ihr zuerst nach recht und danach nach links dort befindet sich die Drachenhöhle mit dem Schlüssel für den vergrabenen Schatz. Wenn ihr den Schlüssel habt geht ihr zurück zum Wegweiser. Von dort aus geradeaus an der Steinenge vorbei und links vorbei an rechts dem Bootssteg und links dem Zelt. Und rechts auf dem Weg ist der Schatz begraben neben dem Schiffwrack am weißen Strand.
10392192;Der Startpunkt befindet sich ganz im Süden zwischen der Schildkrötenbucht und dem Papageienbaum. Von dort aus geht ihr Richtung Nordwesten Richtung Mammutbaum bis ihr dann einen Fluss mit Kanus seht. Ab dort müsst ihr nach Osten gehen, wenn ihr am Wald voller Wölfe vorbei kommt seid ihr genau richtig. Dort geht ihr immer weiter den Weg entlang bis ihr zum Wegweiser kommt. Ab dort holt ihr euch zuerst den Schlüssel, welcher sich auf dem rechten Weg in der Drachenhöhle befindet. Habt ihr nun den Schlüssel gefunden geht ihr zurück zum Wegweiser und von dort aus geradeaus bis ihr einem Haufen von Steinen begegnet. Ab dort biegt ihr links ab Richtung Westen und dann geht ihr nur noch geradeaus bis ihr zu einem Zelt kommt, von welchem aus ihr ein Schiffswrack sehen könnt. Nun nähert ihr euch dem Wrack und dort sollte sich der Schatz befinden.
10392202; Vom Startpunkt aus geht ihr nach links. Wenn ihr richtig seid, müsste links von euch ein Wald. Geht immer an diesem entlang bis ihr am Fluss ankommt. Überquert diesen. Soweit ihr an der Stelle angekommen ob ihr geradeaus oder halb rechts abbiegen könnt, biegt ihr halb rechts ab. Wenn ihr richtig seid ist ein Wald voller Wölfe links von euch. Geht diesen Weg weiter bis ihr am Wegweiser ankommt. Dort müsst ihr nach rechts. Aber verpasst nicht die kleine Abbiegung nach links die euch zur Drachenhöhle bringt! Also da, wo sich der Schlüssel befindet. Danach geht ihr den Weg bis zum Wegweiser zurück und biegt von da aus rechts ab. Dann links, bis links von euch ein Zelt ist. Von da aus circa zwanzig Meter dem Weg folgen und fünf Meter nach rechts. Und jetzt graben.
10392212;Ihr müsst links abbiegen an der Schildkrötenbucht vorbei. Dann beim Mammutbaum links und geradeaus bis zum Fluss. Dem müsst ihr mit Kanus überqueren und dann weiter geradeaus. Dann beim Wald voller Wölfe rechts und weiter geradeaus. Bis ihr zu einem Wegweiser kommt da musst ihr rechts und dann links in die Drachenhöhle wenn ihr über eine Brücke geht seid ihr schon zu weit. In der Drachenhöhle habe ich den Schlüssel versteckt. Wenn ihr den gefunden habt geht wieder zurück zum Wegweiser. Dort dann rechts zur Steinenge. An der Steinenge dann wieder links und dann immer weiter geradeaus an einem Zelt vorbei und dort dann zweihundert Meter nach dem Zelt zum Strand der Schatz ist noch vor dem Schiffswrack und nach den Felsen im Wasser, vergraben. Also der
10392222;Du gehst an den Kanus vorbei biegst dabei nach rechts, gehst geradeaus weiter bis zur Drachenhöhle dort liegt der Schlüssel. Nun musst du zum Schatz du gehst raus aus der Drachenhöhle zum Wegweiser geradeaus zur Steinenge nach links weiter geradeaus am Zelt vorbei und jetzt musst du den Schatz ausgraben.
10392232;Ihr geht nach links den Weg entlang, dann später müsstet ihr an der Schildkrötenbucht und am Wald vorbeilaufen. Ihr kommt zu einer Abzweigung ihr geht wieder nach links und geht vom Mammutbaum weg. Ihr geht wieder den Weg entlang und müsst jetzt den Fluss überqueren (den Kanus) ihr kommt an Tannenbäumen vorbei und geht jetzt nach rechts wo ihr jetzt abbiegt. Dabei kommt ihr in die Nähe wo sich von euch rechts der Fluss befindet und links den Wald voller Wölfe. Ihr geht weiter und kommt zu einen Wegweiser ihr geht diesmal nach rechts und seht nach einigen Metern links von euch die Drachenbucht ihr müsst den Weg dorthin nehmen. Wenn ihr den Schlüssel habt geht ihr wieder zum Wegweiser zurück den ihr von dort aus sehen könnt. Wenn ihr am Wegweiser wieder angekommen seid geht ihr den anderen Weg den ihr noch nicht genommen habt. Ihr geht geradeaus und nimmt dann wenn ihr am Steinenge angekommen seid nach links. Immer gradeaus. Und dann einfach wenn ihr am Meer seid zum Schiffswrack.
10392252;Links dann hoch dann links bis zum Wald voller Wölfe. Hochgehen, am Wegweiser rechts. Dann wieder runter links hoch links bis zum Schiffswrack. Daneben ist der Schatz. Direkt neben dem Zelt am Strand.
10392262;Liebe Matrosen Bitte folgt meinen Anweisungen um den Schatz zu finden. Wenn ihr an der Schildkrötenbucht angelangt seid überquert ihr den kleinen Wald. Dort seht ihr dann den Fluss Kanus. Den ihr mit der Brücke überquert wenn ihr dann weiter ausgeht führt ein Weg geradeaus und der andere nach rechts ihr geht nach rechts. Dort werdet ihr dann lange geradeaus gehen bis ihr beim Wegweiser seid dann führt wieder ein Weg geradeaus und der andere nach rechts und ihr nehmt den nach rechts. Dann geht ihr neben der Drachenhöhle aber Augen auf nicht am Die drei Gipfel sondern vorne neben der Drachenhöhle, dort nehmt ihr euch den Schlüssel und geht dann weiter geradeaus bis ihr am Steinenge vorbei läuft dann am Bootssteg. Weiter geradeaus seht ihr Tannen und ein Zelt gegenüber weiter unten seht ihr ein Boot genau davor fangt ihr an zu graben und dann habt ihr eure Schatz. Viel Erfolg und viel Spaß euer Jack.
10392272;Hey liebes Team, um den Schatz zu finden musst ihr euer Schiff zwischen dem Papageienbaum und der Schildkrötenbucht anlegen, darauf geht ihr an dem Mammutbaum vorbei und überquert den Kanus Fluss. Nachdem ihr das getan habt werdet ihr am weißen- Sandstrand sein und an zwei Bäumen rechts abbiegen. Darauf trifft ihr den Wald voller Bäume an dem ihr geradeaus bis zum Wegweiser geht. Um den Schlüssel zu finden musst ihr am Wegweiser rechts abbiegen und in die Drachenhöhle. Nachdem ihr den Schlüssel habt geht ihr zum Wegweiser zurück und geh geradeaus zum Steinenge an der Kreuzung geht ihr links und überquert den Bootssteg nachdem ihr dann ein paar Meter gegangen seid folgt auch ein Zelt. Ein Schiffswrack wird auch zu sehen sein dort habe ich nah am Wasser den Schatz versteckt. Im Wasser werdet ihr auch zwei Felsen aus dem Wasser ragen sehen um sicher zu sein das ihr am richtigen Ort seid. Viel Spaß beim Buddeln. Eurer Jack Sparrow.
10392292;Sie müssen zuerst links gehen und dann geradeaus und dann nochmal links durch den Kanus und geradeaus und dann rechts wieder geradeaus und dann rechts nochmal links und die Schlüssel ist neben Drachenhöhle. Und Sie sollen zurückkommen und nach rechts gehen und geradeaus gehen und dann links wieder geradeaus. Und Sie sind da…!!!!!!
10141011;Lieber Herr Fischer Ich würde zehn Gehege bauen, dort in den Gehegen sollen zum Beispiel Tiger, Pferde, Löwen, Vogel, Zebras, Elefanten, Affen, Giraffen, Kühe, Ziegen. Dann würde ich die Besucher zum Beispiel die Tiere füttern lassen, Tiershows, streicheln, reiten auf Esel und Pferde, mit den Besuchern eine Tour durch den Zoo machen, den Besuchern alles erklären und Fragen beantworten. Liebe Grüße
10141021;Lieber Herr Fischer. Ich möchte dass im Zoo ganz viele Tiere leben zum Beispiel Affen, Vögel, Elefanten, Schlangen und so weiter. Und noch dazu dass die Tiere gefüttert werden und gestreichelt werden dürfen. Und ich möchte auch Tiershows haben wenn Leute kommen. Und der Zoo soll aussehen also die Wand aus Holz, die Tür aus Glas und ganz viele Papiertiere sollen drauf sein damit man auch weiß dass das ein Zoo ist und oben steht ganz groß drauf Zoo Viele liebe Grüße
10141031;Lieber Herr Fischer dein Zoo soll Neusser-Zoo heißen. Jede Familie wenn sie reinkommen sollen sie ein Foto machen. Am Ende soll es eine Delfinshow und eine Walshow geben. Da soll es Löwen Esel, Schweine….
10141041;Lieber Anton der Zoo soll bunt mit den Tierarten bemalt sein die da leben mit Pferd reiten es sollen Elefanten dort leben Affen, Löwen, Krokodile Pferde, Esel, Hühner, Kühe, Papagei. Man soll Spaß haben es sollen Eisdiele geben eine Pizzeria. Es sollen Spielplatz geben Toiletten,
10141051;Lieber Herr Fischer vor allen Dingen müssen die Gehege groß genug sein und die Tiere müssen sich dort wohlfühlen. Wir brauchen Elefanten, Tiger, Giraffen, Löwen, Schlangen, Nashörner, Zebras, Affen, Papageie, Schildkröten, Kröten, Frösche, Vögel, Gazellen, Ziegen, Wale, Fische und Delfine. Es muss auch Fütterungen geben wo Besucher auch füttern dürfen, Delfinshows und mit Tieren Vertrauen gewinnen.
10141061;Lieber Direktor der Zoo sollte farbig sein. Im Zoo sollten Schweine, Schafe, Elefanten, Löwen, Tiger, Paviane, leben. Tiere sollte man streicheln, und reiten können.
10141071;Lieber Herr Fischer, ich wollte Ihnen eine Zoobeschreibung schreiben. Also der Zoo soll riesig sein zwanzig verschiedene Tierkäfige ein Essens-Automat für die Tiere. Und noch einen Zuckerwattenstand. Da sollen diese Tiere leben: Ein Alligator, Giraffe Pferde, Elefanten, Seerobben, Fledermäuse, Delfine, Pinguine, Zebra, Papagei, Affen, Vögel, Eulen, Bären, Gepard, Tiger, Rotfuchs, Eisbären, Koala, Nashorn. Ok. Und man kann in Zoo Tiere füttern, Tiershow, besuchen, auf den Pferden reiten. Alles Liebe
10141081;Lieber Fischer Sie wollen viele Vorschläge haben. Dann hören Sie jetzt zu. Bei Ihnen soll man auf Pferden, Eseln und Ponys umsonst reiten können. Danach soll man die Tiere füttern, streicheln und herumführen dürfen.
10141091;Lieber Herr Fischer. Das Zoo könnte groß sein und dass jedes Tier ein eigenes Käfig haben könnte. Oder dass man mit die Tiere spielen könnte zum Beispiel auf die Pferde reiten könnte. Man könnte auch die Plätze der Tiere gemütlich machen. Oder eine Show machen zum Beispiel mit Delfine oder Wale. Im diesen Zoo könnten Wale, Delfinen, Löwen, Tiger, Ziegen, Schafe Elefanten, Giraffen, Schweine Samurai-Spinnen, Vögel,
10141101;Lieber Herr Fischer Mein Traum-Zoo soll umweltfreundlich sein er soll im Wald sein und Vögel dürfen frei herumfliegen. Es soll Tiershows geben und einen Streichelzoo. Die Besucher sollen die Tiere füttern dürfen. Es soll Löwen, Tiger, Geparde, Pumas, Panther, Elefanten, Giraffen, Zebras, Nashörner, Nilpferde, Pandas, Koalas, Flamingos, Schlangen, Krokodile, Robben, Eisbären, Braunbären, Affen, Schildkröten, Wölfe und Erdmännchen geben. Es soll auch ein Restaurant geben.
10141111;Lieber Zoodirektor hier ist dein Peter. In den neuen Zoo sollen Elefanten, Nashörner, Pinguine, Löwen, Affen, Gorillas, Koalas, leben. Man sollte auch die Tiere füttern können oder Tiershow besuchen und die Tiere streicheln. Der Zoo soll groß sein bunt und die Tiere in ein Freigehege. Und noch Delfine und Wale. die Tiere sollten fünfmal am Tag gefüttert werden. Es sollte bis Neun Uhr Achtzehn Uhr geöffnet haben
